"Data Source","World Development Indicators",

"Last Updated Date","2018-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"South Asia (IDA & IBRD)","TSA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.000108902555957048","0.000213426171248479","0.00107782422623926","0.0225490629488393","0.0409397917074269","0.0602485146582758","0.117485770622021","0.227407283544896","0.474534101028553","0.66135971134552","1.45964233572161","1.83127692323876","2.17006372913978","2.53399187803247","2.97157368689829","3.96509886727022","4.40893543840264","5.14946775721559","7.20578379120846","9.39809663550123","11.5208599387926","13.7562134401879","19.0832762245184","23.2035725566791","26.4777357008626","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.0699210024579691","0.131107747401723","0.238312117949311","0.366122177317393","0.509143420775296","0.650410099886318","0.834910860320093","1.11473780282189","1.51091907572191","2.04209910803357","2.70305903873004","3.42200151126783","3.88049341757968","4.59867606715362","6.99257850690158","8.39054246077616","10.2702830779465","12.3346241180246","14.7002405474724","17.8964187187826","19.9223630952602","",
"Trinidad and Tobago","TTO","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.158149899218977","0.39308052490401","1.17317465755032","2.72482533869579","5.81425096167711","7.72141147401745","15.384627218944","21.9986754804449","25.9717641091609","27.0242700782714","28.9767124326784","30.0037485791676","32.3","34.8","44.3","48.5","55.2","59.5162","63.8","65.1","69.198470608693","73.296941218486","",
"Tunisia","TUN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00737954426659364","0.0111919543278728","0.027615371776361","0.0436569744909024","0.107940957159961","1.60249476384836","2.75074029298135","4.29796603474685","5.25288729548421","6.49084579532797","8.52881775162591","9.65508654217982","12.9864086534204","17.1","27.53","34.07","36.8","39.1","41.4416","43.8","46.16","46.5","49.6","",
"Turkey","TUR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00845773162352282","0.0498691815007811","0.0816912053159931","0.19272493561622","0.473695432121789","0.698805128639542","2.29211768539022","3.761685035075","5.18948146078506","11.38","12.33","14.58","15.46","18.24","28.63","34.37","36.4","39.82","43.065710430925","45.13","46.25","51.04","53.7449791423583","58.3477340145685","",
"Tuvalu","TUV","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","5.24163958486214","","","","","","","10","15","20","25","30","35","37","39.2","42.7","46.0091515110578","",
"Tanzania","TZA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00162215453007416","0.00790028300709799","0.00924412514277551","0.0751308885261369","0.11719444010825","0.171300350668948","0.222484413923909","0.676962856510303","0.87757497099259","1.1","1.3","1.6","1.9","2.4","2.9","3.2","3.95","4.4","7","10","13","",
"Uganda","UGA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00286347126499427","0.00462594814589685","0.010319340979965","0.06528946519658","0.105543940327651","0.163714063074854","0.237945087191408","0.384093504951945","0.464849840113968","0.719970679914031","1.7422055032439","2.52936303826279","3.67196535074744","7.9","9.78","12.5","13.01354333","14.1","15.5","16.9","17.83485947","21.87617046","",
"Ukraine","UKR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.000776970320005715","0.0136412456078599","0.0430839845118559","0.0985803813881738","0.198821884897478","0.30107579197686","0.405385448389345","0.716183762031043","1.23875954748114","1.87388511643427","3.14812758815439","3.4894778812677","3.749764414659","4.50612456357379","6.55","11","17.9","23.3","28.7082628400713","35.27","40.954128997","46.2359754571651","48.8846436813218","52.4818082890465","",
"Upper middle income","UMC","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","0.00892661389389585","0.0215135196180701","0.0528408095628353","0.124146488272384","0.258408395866579","0.605313742827597","1.24085466090618","2.42940355146381","3.50262587965054","5.87220371668669","7.78252903784233","9.76184562290542","11.3698404024223","13.8573268292548","18.4986059436412","23.2501056299705","28.2197578186945","33.4745079185746","37.7184641228504","42.3664633977108","45.7345338552936","48.5631819637657","52.1610297223807","55.2278229481597","",
"Uruguay","URY","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.0624743855019442","0.310128582411554","1.84747208854564","3.36323966812774","6.98706936489058","9.97276528462272","10.5390577480141","11.1214376832783","11.4194701966853","15.9371367159756","17.0630983403661","20.0881895579305","29.4","34","39.3","41.8","46.4","51.4046610563616","54.453768680746","57.69","61.46","64.6","66.4","",
"United States","USA","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.784728502202794","1.16319372626656","1.72420253908365","2.27167329376237","4.862780634624","9.23708829729378","16.4193529600768","21.6164009686742","30.093196588091","35.8487244559914","43.0791626375201","49.0808315896951","58.7854038836952","61.6971171244207","64.7582564759896","67.968052915002","68.9311932699721","75","74","71","71.69","69.7294607619268","74.7","71.4","73","74.5542024462761","76.176736982841","",
"Uzbekistan","UZB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.00152709345205452","0.0042850741568506","0.0105369348014515","0.0207544370703468","0.0306883432210493","0.484347307694947","0.597567993875805","1.08193974248733","1.91259517784997","2.59372542084924","3.34350988825952","6.38832196706805","7.49060468138629","9.0801145234501","11.9","15.9","18.6","23.6","26.8","35.5","42.8","46.7912869407806","",
"St. Vincent and the Grenadines","VCT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","0.128634622147365","0.483248317425638","0.926371956868122","1.8539976825029","2.78200229978857","3.24503741064558","5.09480977832946","5.54959487957379","6.46227416659743","7.37116584201749","9.19827808234299","12","16","21","31","33.7","36.7","40","43.5","47.4","51.77","55.5746194230166","",
"Venezuela, RB","VEN","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","0.012082133960032","0.0415872334754546","0.0554869777611892","0.122214848090112","0.248260579979274","0.390959317729075","1.38399039093342","2.8398257666663","3.3595974645036","4.63600094778677","4.91044632720325","7.49996346522407","8.40446959241215","12.5529979098299","15.2247114771787","20.83","25.88","32.7","37.37","40.22","49.0500830729861","54.9","57","61.869248094278","60","",
"British Virgin Islands","VGB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","18.8857412653447","","","","","","","36","37","37.4","37.6","","","","","",
"Virgin Islands (U.S.)","VIR","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.940645282663907","2.80195763440057","4.64718566436166","6.94836898618664","9.24522022114567","11.0746059286057","13.8150805419196","18.3757660397468","27.4944323774436","27.4290729887632","27.3770087880198","27.3443196733265","27.3326105376325","27.3393358364014","27.3617774210613","27.3965096846662","31.22","35.6","40.5479","45.3","50.07","54.839137296","59.60831579895","",
"Vietnam","VNM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.00013481327390908","0.00398196234767899","0.0130785429148256","0.12892666296862","0.254248275754934","1.26565123612317","1.85499923592581","3.78028081370641","7.64240852842363","12.7399292907031","17.2545617186662","20.7554447679753","23.92","26.55","30.65","35.07","36.8","38.5","41","43.5","46.5","",
"Vanuatu","VUT","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.056845635676321","0.139505814602353","0.274185941938385","0.538300048447004","2.10833689115184","2.83057223877678","3.51003871071264","3.90329584542948","4.74660261917533","5.08233380768449","5.85058505850585","6.8","7.26911992337492","7.5","8","9.2","10.598","11.3","18.8","22.351404582536","24","",
"World","WLD","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0493430849544745","","","0.251846904406555","0.447030685591766","0.777442482833524","1.32595247745573","2.0424390284731","3.14158554717616","4.63877597098239","6.74323018867823","8.07706329262506","10.5489331933006","12.2347632119575","14.1273630393743","15.7291032914448","17.492526324623","20.4254798468364","22.9505607103812","25.3563448209692","28.7336041746693","31.1254774817469","34.19432427431","36.7260494914292","39.7921478262666","43.0795576699971","45.784502792674","",
"Samoa","WSM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","0.174571862507201","0.230359014524136","0.285308332715165","0.566392532680849","1.68990283058724","2.24483267578443","2.79963044878076","3.07552941044897","3.35259211246829","4.46917387320954","4.74998323535329","5.03161531623702","6","7","11","12.92249","15.3","21.2","25.407009766593","29.4117301129981","",
"Kosovo","XKX","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000621080747577506","0.015025295385287","0.0233232425324517","0.0566286752434948","0.0825003865143108","0.0908024587169292","0.518796032123435","0.604734100431821","0.881222988679516","1.04859793417826","1.24782404904485","5.01","6.89","9.96","12.35","14.905","17.4465","20","22.55","24.08540947","24.5792083636211","",
"South Africa","ZAF","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0.0132835914197882","0.038869105953555","0.113747183840903","0.246905532955469","0.676740104246979","0.841882931174553","1.63209379074114","2.90622086677142","4.1162495827774","5.34855973203537","6.34661931839768","6.71032243705404","7.00769172611251","8.4251186825406","7.48854252992921","7.60713967477381","8.06537517355504","8.43","10","24","33.97","41","46.5","49","51.919115722747","54","",
"Zambia","ZMB","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00677610528441347","0.00878362302271039","0.00906917604721776","0.00932965786278686","0.0302261825238258","0.147053172074171","0.191071642503428","0.233129556342332","0.477750906947484","0.980483039426114","2.01354953218533","2.85175226129009","4.15991339393107","4.87","5.55","6.31","10","11.5","13.4682","15.4","19","21","25.5065788475702","",
"Zimbabwe","ZWE","Individuals using the Internet (% of population)","IT.NET.USER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","0.00173927955909959","0.00768353991953285","0.016790483892511","0.033080326724463","0.0816484762026535","0.161675527563414","0.401433535211582","0.799846045633137","1.1","1.8","2.1","2.4","2.4","3","3.5","4","6.4","8.4","12","15.5","16.3647399572904","22.7428181020497","23.11998904","",
